total_loss,p_move_loss,_runtime,value_loss,p_move_labeled_frac,oracle_total_positions,_step,policy_loss,p_move_lambda,_timestamp,aux_loss,oracle_unique_positions
1.8420549035072327,0.9168488383293152,15147.166396103,0.7592687606811523,1.0,,222,1.0827860832214355,,1773987807.4442124,0.9168488383293152,
1.8824235200881958,0.9824966192245483,15147.330414886,0.7543655037879944,1.0,,223,1.1280579566955566,,1773987807.6082423,0.9824966192245483,
1.8436532020568848,1.0474779605865479,15147.491991002,0.7117747664451599,1.0,,224,1.13187837600708,,1773987807.7697234,1.0474779605865479,
1.684557318687439,0.9901415109634399,15147.657211529,0.5036921501159668,1.0,,225,1.1808650493621826,,1773987807.9345777,0.9901415109634399,
1.687246024608612,0.9971526265144348,15147.81713845,0.5267301797866821,1.0,,226,1.1605157852172852,,1773987808.0949466,0.9971526265144348,
1.770267128944397,0.9153152704238892,15147.976855916,0.5644804239273071,1.0,,227,1.2057867050170898,,1773987808.2546527,0.9153152704238892,
1.4415426850318909,0.9924253821372986,15148.143861001,0.31744882464408875,1.0,,228,1.124093770980835,,1773987808.421725,0.9924253821372986,
1.5061494708061218,0.9701307415962219,15148.309426887,0.3446052074432373,1.0,,229,1.1615442037582397,,1773987808.5872688,0.9701307415962219,
1.507694959640503,0.8096468448638916,15148.472834001,0.41783052682876587,1.0,,230,1.0898644924163818,,1773987808.7506993,0.8096468448638916,
1.572991967201233,0.9032057523727417,15148.63265961,0.5024867057800293,1.0,,231,1.0705053806304932,,1773987808.91035,0.9032057523727417,
1.4045343399047852,0.7985954284667969,15148.800708462,0.40089741349220276,1.0,,232,1.0036370754241943,,1773987809.078258,0.7985954284667969,
1.6079460382461548,0.8702424764633179,15148.962175024,0.4986617863178253,1.0,,233,1.1092844009399414,,1773987809.2400293,0.8702424764633179,
1.3764710426330566,0.8378374576568604,15149.131094373,0.3275902271270752,1.0,,234,1.0488808155059814,,1773987809.4090211,0.8378374576568604,
1.3173694610595703,0.7168002128601074,15149.29239772,0.32992130517959595,1.0,,235,0.9874482154846191,,1773987809.5698726,0.7168002128601074,
1.555060625076294,0.9352045059204102,15149.454876781,0.3254947066307068,1.0,,236,1.229565978050232,,1773987809.7323883,0.9352045059204102,
1.4334039688110352,0.7959365844726562,15149.618065628,0.3445732295513153,1.0,,237,1.0888307094573975,,1773987809.8957973,0.7959365844726562,
1.5421072244644165,0.7751845121383667,15149.778589826,0.42798930406570435,1.0,,238,1.114117980003357,,1773987810.0563972,0.7751845121383667,
1.3760485649108887,0.8193948268890381,15149.941112963,0.2584295868873596,1.0,,239,1.1176189184188843,,1773987810.2189271,0.8193948268890381,
1.4364770650863647,0.8830376863479614,15150.112778235,0.31441834568977356,1.0,,240,1.1220588684082031,,1773987810.390355,0.8830376863479614,
1.4679573774337769,0.8682471513748169,15150.278060304,0.31628450751304626,1.0,,241,1.1516728401184082,,1773987810.5555947,0.8682471513748169,
1.349813997745514,0.8114389777183533,15150.444086069,0.32135695219039917,1.0,,242,1.0284569263458252,,1773987810.721643,0.8114389777183533,
1.4756303429603577,0.8218626379966736,15150.621158597,0.3166322708129883,1.0,,243,1.1589980125427246,,1773987810.8987243,0.8218626379966736,
1.3540163040161133,0.7109246253967285,15150.794927727,0.3027683198451996,1.0,,244,1.0512480735778809,,1773987811.0724216,0.7109246253967285,
1.3852819800376892,0.7192571759223938,15150.96376941,0.2802075147628784,1.0,,245,1.1050745248794556,,1773987811.241282,0.7192571759223938,
,,16874.106634282,,,19461.0,246,,1.0,1773989534.3840888,,14916.0
2.3154985904693604,1.1813464164733887,16874.118087397,1.075777292251587,1.0,,247,1.2397212982177734,,1773989534.3957872,1.1813464164733887,
2.0242501497268677,1.0760077238082886,16874.282294327,0.785468339920044,1.0,,248,1.2387818098068237,,1773989534.559688,1.0760077238082886,
1.7829794883728027,0.9813179969787598,16874.43974409,0.6071537733078003,1.0,,249,1.1758257150650024,,1773989534.7172477,0.9813179969787598,
1.7445202469825745,0.9511904120445251,16874.595014107,0.6060522794723511,1.0,,250,1.1384680271148682,,1773989534.8726676,0.9511904120445251,
1.8673155307769775,0.9801478385925293,16874.754956737,0.6125531196594238,1.0,,251,1.2547624111175537,,1773989535.0325534,0.9801478385925293,
1.7122441530227661,1.0177353620529175,16874.913601386,0.4523925185203552,1.0,,252,1.2598518133163452,,1773989535.191453,1.0177353620529175,
1.6891847848892212,1.0361250638961792,16875.075083891,0.5051101446151733,1.0,,253,1.1840745210647583,,1773989535.3529346,1.0361250638961792,
1.5545016527175903,0.9412516355514526,16875.106138128,0.44537121057510376,1.0,,254,1.1091305017471313,,1773989535.384053,0.9412516355514526,
1.5570687651634216,0.8370826840400696,16875.26644086,0.4725760817527771,1.0,,255,1.0844926834106445,,1773989535.5443158,0.8370826840400696,
1.552441656589508,0.8849906325340271,16875.431274491,0.43940919637680054,1.0,,256,1.113032341003418,,1773989535.7091596,0.8849906325340271,
1.5753328800201416,1.0007145404815674,16875.594929431,0.3971167206764221,1.0,,257,1.1782162189483643,,1773989535.8727398,1.0007145404815674,
1.624758780002594,0.9500741362571716,16875.760775945,0.4579581022262573,1.0,,258,1.166800618171692,,1773989536.0386045,0.9500741362571716,
1.5707968473434448,1.0137540102005005,16875.924346028,0.3802308440208435,1.0,,259,1.190565824508667,,1773989536.2021902,1.0137540102005005,
1.693026065826416,0.9014546871185303,16876.084814729,0.4597717523574829,1.0,,260,1.233254313468933,,1773989536.3626678,0.9014546871185303,
1.4303908944129944,0.8698977828025818,16876.107390092,0.2909083366394043,1.0,,261,1.1394824981689453,,1773989536.3852985,0.8698977828025818,
1.4559747576713562,0.9831922650337219,16876.267532332,0.3362424969673157,1.0,,262,1.1197322607040405,,1773989536.5453532,0.9831922650337219,
1.436898648738861,0.7578628659248352,16876.430641491,0.3225459158420563,1.0,,263,1.1143527030944824,,1773989536.7084281,0.7578628659248352,
1.5088929533958435,0.831027090549469,16876.59284509,0.4294663667678833,1.0,,264,1.0794265270233154,,1773989536.870714,0.831027090549469,
1.5024917721748352,0.9204363226890564,16876.751074214,0.3537677526473999,1.0,,265,1.14872407913208,,1773989537.0289483,0.9204363226890564,
1.4457117319107056,0.8344982862472534,16876.910164333,0.3760938346385956,1.0,,266,1.069617748260498,,1773989537.187984,0.8344982862472534,
1.5086219906806946,0.8985413908958435,16877.069416625,0.3410045802593231,1.0,,267,1.1676173210144043,,1773989537.347217,0.8985413908958435,
1.4153456091880798,0.7816045880317688,16877.091613129,0.3173982799053192,1.0,,268,1.097947359085083,,1773989537.3695352,0.7816045880317688,
1.3944841623306274,0.8898776769638062,16877.253178678,0.29369693994522095,1.0,,269,1.1007874011993408,,1773989537.5310733,0.8898776769638062,
1.426129698753357,0.8477417230606079,16877.413158164,0.31488800048828125,1.0,,270,1.1112418174743652,,1773989537.6910434,0.8477417230606079,
1.3556067943572998,0.7167661190032959,16877.574319776,0.32803815603256226,1.0,,271,1.0275686979293823,,1773989537.8521864,0.7167661190032959,
1.478180706501007,0.7460104823112488,16877.735551974,0.3938729465007782,1.0,,272,1.0843076705932617,,1773989538.0130582,0.7460104823112488,
1.4529927968978882,0.8654500246047974,16877.894829965,0.34366536140441895,1.0,,273,1.1093275547027588,,1773989538.1724968,0.8654500246047974,
1.480381965637207,0.7849793434143066,16878.054174987,0.35321325063705444,1.0,,274,1.1271687746047974,,1773989538.3319921,0.7849793434143066,
2.3934789299964905,0.9578697085380554,18521.724138097,1.1223334074020386,1.0,,276,1.2711453437805176,,1773991182.002048,0.9578697085380554,
1.8372108936309814,1.0659379959106445,18521.88466726,0.7129035592079163,1.0,,277,1.12430739402771,,1773991182.1625147,1.0659379959106445,
1.7633131742477417,0.960983395576477,18522.044889461,0.6788710355758667,1.0,,278,1.084442138671875,,1773991182.3227446,0.960983395576477,
1.8893333673477173,1.0259875059127808,18522.205233165,0.66471266746521,1.0,,279,1.2246205806732178,,1773991182.4830344,1.0259875059127808,
1.626236379146576,0.8964365124702454,18522.364550868,0.5755094289779663,1.0,,280,1.0507268905639648,,1773991182.6422677,0.8964365124702454,
1.6853708028793335,1.0217903852462769,18522.526786505,0.5722845792770386,1.0,,281,1.113086223602295,,1773991182.8045976,1.0217903852462769,
1.4131625890731812,0.9067703485488892,18522.679635647,0.35802650451660156,1.0,,282,1.0551362037658691,,1773991182.9575536,0.9067703485488892,
1.6442856788635254,1.0858197212219238,18522.84176877,0.5120483040809631,1.0,,283,1.1322373151779175,,1773991183.1195724,1.0858197212219238,
1.361875295639038,0.8682148456573486,18523.161964219,0.3909568190574646,1.0,,285,0.9709183573722839,,1773991183.439833,0.8682148456573486,
1.5397261381149292,0.9693671464920044,18523.328280017,0.450108140707016,1.0,,286,1.0896179676055908,,1773991183.6060216,0.9693671464920044,
1.4767730236053467,0.9429972171783447,18523.489699958,0.33898887038230896,1.0,,287,1.1377842426300049,,1773991183.7674716,0.9429972171783447,
1.5071777701377869,0.843823254108429,18523.643109843,0.4174388647079468,1.0,,288,1.0897389650344849,,1773991183.9207928,0.843823254108429,
1.3315329551696777,0.7340130805969238,18523.80653007,0.2990264892578125,1.0,,289,1.0325064659118652,,1773991184.0842102,0.7340130805969238,
1.420365333557129,0.8036994934082031,18523.971355428,0.3285217583179474,1.0,,290,1.091843605041504,,1773991184.2489195,0.8036994934082031,
1.1863898634910583,0.7089994549751282,18524.130817538,0.256675660610199,1.0,,291,0.9297142028808594,,1773991184.4086246,0.7089994549751282,
1.4300888776779175,0.8109997510910034,18524.290598957,0.3954087495803833,1.0,,292,1.0346801280975342,,1773991184.5684135,0.8109997510910034,
1.4886887073516846,0.8163344860076904,18524.449413233,0.39890700578689575,1.0,,293,1.089781641960144,,1773991184.727273,0.8163344860076904,
1.3254554867744446,0.7750076651573181,18524.598281803,0.30632472038269043,1.0,,294,1.0191307067871094,,1773991184.876177,0.7750076651573181,
1.4108622670173645,0.861301839351654,18524.757363932,0.3300541639328003,1.0,,295,1.080808162689209,,1773991185.035157,0.861301839351654,
1.4679116010665894,0.845558762550354,18524.916501353,0.3713398277759552,1.0,,296,1.096571922302246,,1773991185.1943028,0.845558762550354,
1.3461039066314697,0.8240001201629639,18525.075100766,0.3874605894088745,1.0,,297,0.9586431980133057,,1773991185.3528728,0.8240001201629639,
1.3560733795166016,0.7395246028900146,18525.394373548,0.3186180591583252,1.0,,299,1.0374553203582764,,1773991185.67217,0.7395246028900146,
,,20222.186571444,,,19467.0,300,,1.0,1773992882.4639695,,14655.0
2.027951240539551,1.0076210498809814,20222.193035499,0.8656508922576904,1.0,,301,1.1623003482818604,,1773992882.4708724,1.0076210498809814,
1.715377688407898,0.9157236814498901,20222.354169454,0.6831629276275635,1.0,,302,1.0322147607803345,,1773992882.631943,0.9157236814498901,
1.7310922145843506,1.0011184215545654,20222.51402592,0.6058140397071838,1.0,,303,1.1252782344818115,,1773992882.7915869,1.0011184215545654,
1.7156366109848022,0.9313236474990845,20222.677535661,0.6158726215362549,1.0,,304,1.099764108657837,,1773992882.9549584,0.9313236474990845,
1.6113989353179932,0.9798934459686279,20222.836303413,0.5182226896286011,1.0,,305,1.0931761264801025,,1773992883.114084,0.9798934459686279,
1.5610436797142029,0.9413369297981262,20222.997125649,0.4601086974143982,1.0,,306,1.1009349822998047,,1773992883.2748997,0.9413369297981262,
1.7029060125350952,1.0902348756790161,20223.15564653,0.495970219373703,1.0,,307,1.2069356441497803,,1773992883.4334633,1.0902348756790161,
1.4320841431617737,0.8661834597587585,20223.180399434,0.3892700970172882,1.0,,308,1.0428141355514526,,1773992883.4582825,0.8661834597587585,
1.4594303369522095,0.8814734220504761,20223.342099158,0.44021075963974,1.0,,309,1.0192196369171143,,1773992883.6199212,0.8814734220504761,
1.4799782633781433,0.8491461873054504,20223.50000124,0.35175812244415283,1.0,,310,1.1282200813293457,,1773992883.7778008,0.8491461873054504,
1.4636917114257812,0.828019380569458,20223.661037598,0.3919505476951599,1.0,,311,1.0717411041259766,,1773992883.9388385,0.828019380569458,
1.5044622421264648,0.8999748229980469,20223.820415816,0.4122943878173828,1.0,,312,1.092167854309082,,1773992884.0981872,0.8999748229980469,
1.393112301826477,0.8664830923080444,20223.97845918,0.391265332698822,1.0,,313,1.0018470287322998,,1773992884.2562783,0.8664830923080444,
1.5080914497375488,0.8451311588287354,20224.137489987,0.4409739673137665,1.0,,314,1.06711745262146,,1773992884.4152517,0.8451311588287354,
1.3649227619171143,0.8485181331634521,20224.158849866,0.3011040687561035,1.0,,315,1.0638185739517212,,1773992884.436723,0.8485181331634521,
1.4988937377929688,0.9012253284454346,20224.316716144,0.3345731496810913,1.0,,316,1.1643205881118774,,1773992884.5943944,0.9012253284454346,
1.3460428714752197,0.8063218593597412,20224.474904727,0.32416653633117676,1.0,,317,1.0218764543533325,,1773992884.7527037,0.8063218593597412,
1.2641471028327942,0.7387928366661072,20224.633106669,0.25728708505630493,1.0,,318,1.0068598985671997,,1773992884.9108913,0.7387928366661072,
1.3888664841651917,0.7896072268486023,20224.791562923,0.3514910638332367,1.0,,319,1.0373754501342773,,1773992885.0693665,0.7896072268486023,
1.3833914995193481,0.8053771257400513,20224.949342301,0.3486109673976898,1.0,,320,1.034780502319336,,1773992885.2271407,0.8053771257400513,
1.320375680923462,0.9015190601348877,20225.107385184,0.3151508569717407,1.0,,321,1.0052249431610107,,1773992885.385186,0.9015190601348877,
1.3080412149429321,0.8235357999801636,20225.128650001,0.29808279871940613,1.0,,322,1.0099585056304932,,1773992885.406517,0.8235357999801636,
1.3225908279418945,0.7089195251464844,20225.286421116,0.27250534296035767,1.0,,323,1.0500855445861816,,1773992885.564259,0.7089195251464844,
1.2473876476287842,0.7207773923873901,20225.444341416,0.27319300174713135,1.0,,324,0.9741947054862976,,1773992885.7221437,0.7207773923873901,
1.4154788255691528,0.6621359586715698,20225.602357599,0.3729249835014343,1.0,,325,1.0425539016723633,,1773992885.8802235,0.6621359586715698,
1.3212422132492065,0.752055287361145,20225.760248995,0.3002846837043762,1.0,,326,1.020957350730896,,1773992886.0381157,0.752055287361145,
1.3571293950080872,0.7834061980247498,20225.918135253,0.3455415964126587,1.0,,327,1.0115878582000732,,1773992886.1959271,0.7834061980247498,
1.3055849075317383,0.7869977951049805,20226.075903144,0.32813429832458496,1.0,,328,0.9774504899978638,,1773992886.3537161,0.7869977951049805,
,,21906.850381152,,,19852.0,329,,1.0,1773994567.127735,,14979.0
2.129038095474243,0.9911670684814453,21906.857461158,0.9169227480888367,1.0,,330,1.2121152877807617,,1773994567.1353114,0.9911670684814453,
1.8514962196350098,1.1325688362121582,21907.019128529,0.7257362604141235,1.0,,331,1.1257600784301758,,1773994567.296936,1.1325688362121582,
1.7391096353530884,1.0231479406356812,21907.178110857,0.6455085873603821,1.0,,332,1.093601107597351,,1773994567.4557943,1.0231479406356812,
1.685746192932129,1.045259714126587,21907.338099186,0.5371583104133606,1.0,,333,1.1485878229141235,,1773994567.6158357,1.045259714126587,
1.5030924081802368,0.8893007040023804,21907.497237228,0.5503258109092712,1.0,,334,0.9527665376663208,,1773994567.7750595,0.8893007040023804,
1.566100835800171,0.9697644710540771,21907.658662165,0.5386780500411987,1.0,,335,1.0274229049682617,,1773994567.9364989,0.9697644710540771,
1.5434404015541077,0.9733671545982361,21907.817917933,0.4618273973464966,1.0,,336,1.0816130638122559,,1773994568.0957341,0.9733671545982361,
1.324221134185791,0.8073892593383789,21907.861463606,0.39336109161376953,1.0,,337,0.9308600425720215,,1773994568.1393328,0.8073892593383789,
1.449074387550354,0.9637516736984253,21908.020743982,0.3781903088092804,1.0,,338,1.0708839893341064,,1773994568.2985837,0.9637516736984253,
1.569049596786499,0.835578203201294,21908.18318815,0.4877246916294098,1.0,,339,1.081324815750122,,1773994568.4610355,0.835578203201294,
1.468827247619629,0.889887809753418,21908.348388208,0.3622949719429016,1.0,,340,1.1065322160720825,,1773994568.626229,0.889887809753418,
1.382135033607483,0.8278471231460571,21908.507501322,0.40183335542678833,1.0,,341,0.9803016781806946,,1773994568.7853727,0.8278471231460571,
1.4962475299835205,0.8151571750640869,21908.666382187,0.4784967303276062,1.0,,342,1.0177507400512695,,1773994568.9442494,0.8151571750640869,
1.6094943284988403,0.8381470441818237,21908.825241771,0.5084884166717529,1.0,,343,1.101006031036377,,1773994569.103099,0.8381470441818237,
1.288963794708252,0.7590508460998535,21908.865537382,0.33877646923065186,1.0,,344,0.9501872658729553,,1773994569.1434116,0.7590508460998535,
1.3717692494392395,0.7853752970695496,21909.182960604,0.36520761251449585,1.0,,346,1.0065616369247437,,1773994569.4608347,0.7853752970695496,
1.3337106704711914,0.8656778335571289,21909.342472948,0.3197944164276123,1.0,,347,1.013916254043579,,1773994569.6202753,0.8656778335571289,
1.4012432098388672,0.7960433959960938,21909.501234104,0.4011267423629761,1.0,,348,1.0001163482666016,,1773994569.7790782,0.7960433959960938,
1.3808408975601196,0.7380088567733765,21909.660228239,0.3747375011444092,1.0,,349,1.006103277206421,,1773994569.9380786,0.7380088567733765,
1.3987460732460022,0.8356685042381287,21909.818904998,0.4353601336479187,1.0,,350,0.9633859395980835,,1773994570.0967658,0.8356685042381287,
1.2187995314598083,0.7187166810035706,21909.859033447,0.2734462022781372,1.0,,351,0.9453533887863159,,1773994570.136916,0.7187166810035706,
1.2753471732139587,0.9050086140632629,21910.017777287,0.216802716255188,1.0,,352,1.058544397354126,,1773994570.2956402,0.9050086140632629,
1.3679704070091248,0.8516214489936829,21910.177096631,0.33393293619155884,1.0,,353,1.034037470817566,,1773994570.4549394,0.8516214489936829,
1.3366140127182007,0.8007179498672485,21910.335788292,0.3157443106174469,1.0,,354,1.0208696126937866,,1773994570.6136343,0.8007179498672485,
1.328388750553131,0.7760517001152039,21910.494734276,0.264390766620636,1.0,,355,1.0639979839324951,,1773994570.772559,0.7760517001152039,
1.3490313291549683,0.7703291177749634,21910.654085057,0.35094770789146423,1.0,,356,0.9980837106704712,,1773994570.9319432,0.7703291177749634,
1.4210385084152222,0.7824894189834595,21910.813052603,0.40899914503097534,1.0,,357,1.012039303779602,,1773994571.0908325,0.7824894189834595,
,,23612.265116266,,,19983.0,358,,1.0,1773996272.542634,,14696.0
1.9776684045791626,1.0076135396957397,23612.272306954,0.9250404238700867,1.0,,359,1.0526278018951416,,1773996272.550169,1.0076135396957397,
1.7736749053001404,0.9908624291419983,23612.434048099,0.7202390432357788,1.0,,360,1.0534358024597168,,1773996272.711818,0.9908624291419983,
1.5711514949798584,0.9175331592559814,23612.593264192,0.5819212198257446,1.0,,361,0.9892303347587585,,1773996272.8710263,0.9175331592559814,
1.506653904914856,0.8575376272201538,23612.753290722,0.5113402009010315,1.0,,362,0.9953138828277588,,1773996273.030979,0.8575376272201538,
1.7054399847984314,0.9536967873573303,23612.912496428,0.5970357656478882,1.0,,363,1.1084041595458984,,1773996273.1902475,0.9536967873573303,
1.5577768683433533,0.9663966298103333,23613.071507643,0.6001571416854858,1.0,,364,0.9576197266578674,,1773996273.349321,0.9663966298103333,
1.53634774684906,0.8644472360610962,23613.230833521,0.5490410327911377,1.0,,365,0.9873068332672119,,1773996273.508621,0.8644472360610962,
1.4799766540527344,0.8068621158599854,23613.28207312,0.5219326019287109,1.0,,366,0.9580440521240234,,1773996273.5599856,0.8068621158599854,
1.4495630264282227,0.8728573322296143,23613.438871782,0.42257046699523926,1.0,,367,1.0269925594329834,,1773996273.716687,0.8728573322296143,
1.4039231538772583,0.9745653867721558,23613.600830553,0.4119797348976135,1.0,,368,0.9919434785842896,,1773996273.8786516,0.9745653867721558,
1.4142838716506958,0.7250179052352905,23613.760600488,0.4997909665107727,1.0,,369,0.9144927859306335,,1773996274.0384004,0.7250179052352905,
1.3564848899841309,0.8501224517822266,23613.921942383,0.36823800206184387,1.0,,370,0.9882469177246094,,1773996274.199722,0.8501224517822266,
1.2911087274551392,0.797195553779602,23614.081151585,0.39057764410972595,1.0,,371,0.9005311131477356,,1773996274.3590147,0.797195553779602,
1.2689141631126404,0.8663080334663391,23614.240346135,0.34431108832359314,1.0,,372,0.9246031045913696,,1773996274.5181854,0.8663080334663391,
1.3670148253440857,0.8609357476234436,23614.287575131,0.3729846179485321,1.0,,373,0.9940301179885864,,1773996274.5654516,0.8609357476234436,
1.3123750686645508,0.8284904956817627,23614.446659676,0.3066120743751526,1.0,,374,1.0057629346847534,,1773996274.7244682,0.8284904956817627,
1.3228291869163513,0.7834253907203674,23614.609349786,0.35508573055267334,1.0,,375,0.9677435159683228,,1773996274.8871093,0.7834253907203674,
1.297315001487732,0.7783056497573853,23614.768382383,0.34240710735321045,1.0,,376,0.9549078941345215,,1773996275.0461853,0.7783056497573853,
1.1908487677574158,0.8197229504585266,23614.928303665,0.28791120648384094,1.0,,377,0.9029375314712524,,1773996275.206107,0.8197229504585266,
1.3935076594352722,0.8436160683631897,23615.087685867,0.34629368782043457,1.0,,378,1.0472139120101929,,1773996275.3655071,0.8436160683631897,
1.337290644645691,0.8255013227462769,23615.24701589,0.360800564289093,1.0,,379,0.9764900803565979,,1773996275.5248299,0.8255013227462769,
1.3112459182739258,0.6409378051757812,23615.453706017,0.36787375807762146,1.0,,381,0.9433721899986267,,1773996275.7315965,0.6409378051757812,
1.2538827657699585,0.7047548294067383,23615.612956691,0.3441360294818878,1.0,,382,0.9097467660903931,,1773996275.8907714,0.7047548294067383,
1.3249492645263672,0.8497653007507324,23615.772618844,0.31045806407928467,1.0,,383,1.0144912004470825,,1773996276.0503633,0.8497653007507324,
1.2942334413528442,0.7264684438705444,23615.93290249,0.33857807517051697,1.0,,384,0.9556552171707153,,1773996276.210691,0.7264684438705444,
1.2632946968078613,0.7767329216003418,23616.092483981,0.30281418561935425,1.0,,385,0.9604804515838623,,1773996276.3702989,0.7767329216003418,
1.3868553042411804,0.8030827641487122,23616.252020435,0.3595463037490845,1.0,,386,1.0273089408874512,,1773996276.5298467,0.8030827641487122,
1.9235520362854004,0.9809310436248779,25304.444595521,0.7472379207611084,1.0,,388,1.176314115524292,,1773997964.7224598,0.9809310436248779,
1.8189648389816284,0.9083138704299927,25304.607238416,0.7073695659637451,1.0,,389,1.1115953922271729,,1773997964.8850334,0.9083138704299927,
1.7107765078544617,0.9270039200782776,25304.767486748,0.6710464954376221,1.0,,390,1.0397300720214844,,1773997965.045288,0.9270039200782776,
1.673009991645813,1.029901385307312,25304.927592926,0.5603047013282776,1.0,,391,1.1127053499221802,,1773997965.2054045,1.029901385307312,
1.7409231662750244,0.9542944431304932,25305.087208709,0.6299240589141846,1.0,,392,1.1109992265701294,,1773997965.3649452,0.9542944431304932,
1.6737021207809448,1.0689960718154907,25305.247044432,0.5630360841751099,1.0,,393,1.1106661558151245,,1773997965.524863,1.0689960718154907,
1.5886050462722778,0.982439398765564,25305.406955658,0.4791628122329712,1.0,,394,1.109442114830017,,1773997965.6847787,0.982439398765564,
1.4370278716087341,0.859504759311676,25305.597400631,0.3979385495185852,1.0,,396,1.0390894412994385,,1773997965.875183,0.859504759311676,
1.4222202897071838,0.8363186717033386,25305.757586159,0.3872256875038147,1.0,,397,1.0349946022033691,,1773997966.0353765,0.8363186717033386,
1.428533911705017,0.9312011003494263,25305.917534611,0.4072992205619812,1.0,,398,1.0212346315383911,,1773997966.1953316,0.9312011003494263,
1.4636383056640625,0.845761775970459,25306.077531115,0.38249722123146057,1.0,,399,1.0811409950256348,,1773997966.3553271,0.845761775970459,
1.3854559659957886,0.7173067331314087,25306.237411555,0.4088740050792694,1.0,,400,0.976581871509552,,1773997966.5152276,0.7173067331314087,
1.3639415502548218,0.7511500120162964,25306.398005926,0.431087851524353,1.0,,401,0.9328536987304688,,1773997966.6758265,0.7511500120162964,
1.2728896141052246,0.8675971031188965,25306.425421365,0.27920418977737427,1.0,,402,0.9936854839324951,,1773997966.7033103,0.8675971031188965,
1.4040119051933289,0.8021131157875061,25306.585181313,0.4111577570438385,1.0,,403,0.9928542375564575,,1773997966.862987,0.8021131157875061,
1.5874359607696533,0.8780052661895752,25306.746338169,0.47720009088516235,1.0,,404,1.1102359294891357,,1773997967.0241463,0.8780052661895752,
1.4885030388832092,0.7262465357780457,25306.906481793,0.387356162071228,1.0,,405,1.101146936416626,,1773997967.1842933,0.7262465357780457,
1.4094444513320923,0.766572117805481,25307.067136275,0.3436774015426636,1.0,,406,1.0657670497894287,,1773997967.344877,0.766572117805481,
1.3227583169937134,0.8112167119979858,25307.227496765,0.30907130241394043,1.0,,407,1.013687014579773,,1773997967.5053022,0.8112167119979858,
1.4419737458229065,0.8791617751121521,25307.387860199,0.364168643951416,1.0,,408,1.0778050422668457,,1773997967.6656773,0.8791617751121521,
1.2724173665046692,0.6708104014396667,25307.415511572,0.26368874311447144,1.0,,409,1.0087285041809082,,1773997967.6933792,0.6708104014396667,
1.449594497680664,0.8280715942382812,25307.575605242,0.35835129022598267,1.0,,410,1.0912432670593262,,1773997967.8534062,0.8280715942382812,
1.1989951133728027,0.6896275281906128,25307.895965391,0.29086393117904663,1.0,,412,0.9081312417984009,,1773997968.1737905,0.6896275281906128,
1.4382826089859009,0.8557742834091187,25308.056394984,0.3489300608634949,1.0,,413,1.0893526077270508,,1773997968.3341553,0.8557742834091187,
1.3605928421020508,0.763535737991333,25308.21676588,0.2929723560810089,1.0,,414,1.0676205158233643,,1773997968.4945831,0.763535737991333,
1.2986809015274048,0.7712992429733276,25308.378628865,0.25532403588294983,1.0,,415,1.043357014656067,,1773997968.6563568,0.7712992429733276,
,,27009.833262455,,,19862.0,416,,1.0,1773999670.1105542,,15293.0
2.182795524597168,1.0567924976348877,27009.83976764,0.9455030560493469,1.0,,417,1.2372924089431763,,1773999670.1176133,1.0567924976348877,
1.724182367324829,1.0572175979614258,27010.002563264,0.6698232293128967,1.0,,418,1.0543591976165771,,1773999670.2803328,1.0572175979614258,
1.8712384700775146,1.0217018127441406,27010.164901,0.7357593178749084,1.0,,419,1.135479211807251,,1773999670.4426067,1.0217018127441406,
1.6934205293655396,0.9779986143112183,27010.325738054,0.5846951007843018,1.0,,420,1.1087253093719482,,1773999670.6035368,0.9779986143112183,
1.6168946027755737,0.9547864198684692,27010.48625669,0.5344520807266235,1.0,,421,1.0824425220489502,,1773999670.7640507,0.9547864198684692,
1.6723527312278748,0.9641831517219543,27010.64895634,0.4958060383796692,1.0,,422,1.1765468120574951,,1773999670.9267788,0.9641831517219543,
1.6105139255523682,0.9784228801727295,27010.809767205,0.5069615244865417,1.0,,423,1.1035523414611816,,1773999671.0875907,0.9784228801727295,
1.3527748584747314,0.7688541412353516,27010.850923543,0.384931743144989,1.0,,424,0.9678430557250977,,1773999671.1287715,0.7688541412353516,
1.383682131767273,0.9137636423110962,27011.012929982,0.3620028495788574,1.0,,425,1.021679162979126,,1773999671.2907083,0.9137636423110962,
1.579980492591858,0.9331187009811401,27011.1732034,0.3978530764579773,1.0,,426,1.1821272373199463,,1773999671.451022,0.9331187009811401,
1.430828332901001,0.7995963096618652,27011.335096148,0.4320499300956726,1.0,,427,0.9987784028053284,,1773999671.6129124,0.7995963096618652,
1.3703124523162842,0.866417646408081,27011.495493202,0.3422907590866089,1.0,,428,1.0280218124389648,,1773999671.7733076,0.866417646408081,
1.525750756263733,0.9738703966140747,27011.656418779,0.3769131898880005,1.0,,429,1.1488375663757324,,1773999671.9342346,0.9738703966140747,
1.430491030216217,0.8662063479423523,27011.816959528,0.3475446105003357,1.0,,430,1.0829463005065918,,1773999672.094664,0.8662063479423523,
1.2380040287971497,0.7183381915092468,27011.861493526,0.2656952142715454,1.0,,431,0.9723088145256042,,1773999672.1393418,0.7183381915092468,
1.367838978767395,0.8281530141830444,27012.021896849,0.3067435622215271,1.0,,432,1.0610952377319336,,1773999672.2997596,0.8281530141830444,
