total_loss,value_loss,policy_loss,_step,_runtime,_timestamp
1.7590965032577515,0.3361234664916992,1.4229730367660522,71,7889.266765314,1769418078.3388412
2.328413963317871,0.5664339661598206,1.7619799375534058,72,9936.437655316,1769420125.5099456
2.154017448425293,0.5037111043930054,1.6503064632415771,73,9936.712859676,1769420125.7849398
2.133312463760376,0.46924930810928345,1.6640632152557373,74,9936.985876851,1769420126.0579762
2.135240077972412,0.5224378108978271,1.612802267074585,75,9937.258684411,1769420126.3307533
2.0095279216766357,0.43765926361083984,1.571868658065796,76,9937.476035956,1769420126.5480857
2.31679630279541,0.5815877914428711,1.7352083921432495,77,9937.748987613,1769420126.8210602
2.0306296348571777,0.484314501285553,1.5463151931762695,78,9938.02187972,1769420127.0939758
1.936068058013916,0.3954981863498688,1.5405699014663696,79,9938.294854646,1769420127.3669646
1.9415252208709717,0.4585636258125305,1.482961654663086,80,9938.504604089,1769420127.576666
2.222907781600952,0.46285945177078247,1.760048270225525,81,9938.777618823,1769420127.8496816
1.929656982421875,0.4521128535270691,1.4775440692901611,82,9939.05054092,1769420128.1226537
2.040959358215332,0.44551318883895874,1.5954461097717285,83,9939.32334798,1769420128.3954003
2.086773633956909,0.49728578329086304,1.589487910270691,84,9939.533360786,1769420128.6054223
2.319936752319336,0.6071847677230835,1.712752103805542,85,9939.806342112,1769420128.8784018
1.7101337909698486,0.40885716676712036,1.3012765645980835,86,9940.078595535,1769420129.150662
2.0387444496154785,0.5296252965927124,1.5091192722320557,87,9940.350951066,1769420129.423012
2.4642882347106934,0.7891490459442139,1.675139307975769,88,12212.711624957,1769422401.783964
2.326286792755127,0.7402406334877014,1.5860462188720703,89,12212.98621914,1769422402.058303
2.1812362670898438,0.6515151262283325,1.5297211408615112,90,12213.259287201,1769422402.3313189
2.426048755645752,0.7651151418685913,1.6609336137771606,91,12213.53244582,1769422402.6045306
2.2909209728240967,0.7876394987106323,1.5032814741134644,92,12213.805347935,1769422402.8774304
2.4711973667144775,0.7896165251731873,1.6815807819366455,93,12213.837969861,1769422402.9103117
2.157604932785034,0.5869114398956299,1.5706934928894043,94,12214.101928606,1769422403.174022
2.392543077468872,0.7751569747924805,1.6173861026763916,95,12214.372640945,1769422403.4447503
2.137230634689331,0.664902925491333,1.472327709197998,96,12214.644909336,1769422403.7169898
1.964860439300537,0.5869486927986145,1.3779118061065674,97,12214.917966747,1769422403.9900947
2.0733835697174072,0.6635820865631104,1.4098014831542969,98,12214.942649789,1769422404.0149097
2.1862149238586426,0.6511098742485046,1.5351049900054932,99,12215.215750199,1769422404.287862
1.9824907779693604,0.6192784309387207,1.3632123470306396,100,12215.489110152,1769422404.5612156
2.05253267288208,0.6754518747329712,1.3770806789398193,101,12215.762517445,1769422404.8344367
2.2503695487976074,0.6481406688690186,1.6022289991378784,102,12216.030666167,1769422405.1027632
2.312175750732422,0.6975761651992798,1.6145997047424316,103,12216.054557318,1769422405.1267912
2.3386945724487305,0.6405552625656128,1.6981393098831177,104,12216.325336226,1769422405.3974123
2.087769031524658,0.578447699546814,1.5093213319778442,105,12216.59786113,1769422405.6699736
2.0149049758911133,0.5926493406295776,1.422255516052246,106,12216.870858852,1769422405.9429529
2.167450428009033,0.6619126796722412,1.5055376291275024,107,12217.142480689,1769422406.2145574
1.7766815423965454,0.49079659581184387,1.285884976387024,108,14552.526976507,1769424741.5993035
2.240607261657715,0.6064162254333496,1.6341910362243652,109,14552.802322326,1769424741.87437
1.922170639038086,0.5207197070121765,1.4014509916305542,110,14553.072565251,1769424742.1446059
2.1241071224212646,0.4822193384170532,1.6418877840042114,111,14553.336460832,1769424742.4085464
2.059810161590576,0.5717018246650696,1.4881083965301514,112,14553.608350897,1769424742.6804237
2.047398567199707,0.5623525381088257,1.4850459098815918,113,14553.673723805,1769424742.745882
1.9616241455078125,0.4927859902381897,1.468838095664978,114,14553.942451337,1769424743.0145288
1.843886375427246,0.4879162609577179,1.3559701442718506,115,14554.210880487,1769424743.2829878
1.9494149684906006,0.52430659532547,1.4251084327697754,116,14554.481873823,1769424743.5539348
2.1217005252838135,0.5311129689216614,1.5905874967575073,117,14554.754122859,1769424743.826214
2.0110018253326416,0.4789346158504486,1.5320671796798706,118,14554.811595982,1769424743.8837483
1.9453821182250977,0.4993807375431061,1.446001410484314,119,14555.083783588,1769424744.1558626
1.9762147665023804,0.4685403108596802,1.5076744556427002,120,14555.356092133,1769424744.4281938
2.047405242919922,0.5727956295013428,1.4746094942092896,121,14555.624742487,1769424744.6968307
2.2064476013183594,0.6123913526535034,1.5940563678741455,122,14555.893681504,1769424744.9657905
2.098641872406006,0.5941517353057861,1.5044900178909302,123,14555.951304343,1769424745.023406
1.692338466644287,0.40979576110839844,1.2825427055358887,124,14556.216239729,1769424745.288276
1.9241911172866821,0.5000413656234741,1.424149751663208,125,14556.478400103,1769424745.5504906
1.9968605041503906,0.4808184504508972,1.5160419940948486,126,14556.741607202,1769424745.813701
2.047757387161255,0.5605776906013489,1.4871796369552612,127,14557.004465319,1769424746.0765517
2.426161527633667,0.7003980278968811,1.7257635593414307,128,17073.650845807,1769427262.723173
2.0412378311157227,0.46746233105659485,1.5737754106521606,129,17073.923906302,1769427262.9960115
1.8574109077453613,0.4319637417793274,1.4254472255706787,130,17074.191401455,1769427263.2635477
1.776369333267212,0.44302207231521606,1.333347201347351,131,17074.463604201,1769427263.5356941
1.825941801071167,0.44831591844558716,1.3776259422302246,132,17074.735332219,1769427263.8074226
2.043255567550659,0.5475860238075256,1.4956696033477783,133,17074.822138158,1769427263.8942354
1.7393945455551147,0.4134786128997803,1.3259159326553345,134,17075.09413006,1769427264.166229
2.1377367973327637,0.6220054626464844,1.5157313346862793,135,17075.366300447,1769427264.4383564
1.727782964706421,0.46701812744140625,1.2607648372650146,136,17075.638053094,1769427264.7101593
1.8226090669631958,0.5054022073745728,1.317206859588623,137,17075.91028242,1769427264.9823477
1.8396854400634766,0.5013329982757568,1.3383524417877197,138,17075.990027153,1769427265.0622072
1.8132379055023193,0.47357743978500366,1.339660406112671,139,17076.252062121,1769427265.324147
1.750411868095398,0.4290812015533447,1.3213306665420532,140,17076.512944266,1769427265.585044
1.7294175624847412,0.354982852935791,1.3744347095489502,141,17076.775658936,1769427265.8477314
1.8576676845550537,0.44453901052474976,1.4131286144256592,142,17077.037801781,1769427266.10961
1.8478893041610718,0.45558610558509827,1.392303228378296,143,17077.113591942,1769427266.1857128
1.8110780715942383,0.49392279982566833,1.3171552419662476,144,17077.37558546,1769427266.4477043
1.915716528892517,0.5040113925933838,1.4117051362991333,145,17077.638082105,1769427266.7101452
1.7321223020553589,0.45221105217933655,1.2799112796783447,146,17077.90105234,1769427266.9731424
1.6493929624557495,0.42853131890296936,1.2208616733551025,147,17078.162201969,1769427267.2342844
1.9774030447006226,0.5405570268630981,1.4368460178375244,148,19652.065429888,1769429841.1376793
1.554051160812378,0.3822134733200073,1.1718376874923706,149,19652.337324522,1769429841.4093978
1.770158052444458,0.46922990679740906,1.3009281158447266,150,19652.607091669,1769429841.679157
1.801965355873108,0.4820973575115204,1.3198679685592651,151,19652.880973404,1769429841.952902
1.5194423198699951,0.34492772817611694,1.1745145320892334,152,19653.146156244,1769429842.2182288
1.673545241355896,0.42615237832069397,1.2473928928375244,153,19653.211646879,1769429842.2837765
1.8262782096862793,0.47442930936813354,1.351848840713501,154,19653.477837314,1769429842.5499485
1.513216495513916,0.4474090337753296,1.0658074617385864,155,19653.746604616,1769429842.8187308
1.6308577060699463,0.3354418873786926,1.2954158782958984,156,19654.013091983,1769429843.0851912
1.6528680324554443,0.42415541410446167,1.228712558746338,157,19654.280939488,1769429843.3530443
1.7371113300323486,0.4874270260334015,1.2496843338012695,158,19654.348214128,1769429843.4203503
1.4298603534698486,0.39809030294418335,1.0317699909210205,159,19654.617085417,1769429843.6891851
1.6981619596481323,0.43155086040496826,1.266611099243164,160,19654.888027395,1769429843.9601283
1.6891058683395386,0.4192935526371002,1.2698123455047607,161,19655.160626182,1769429844.232745
1.4073433876037598,0.3564339876174927,1.050909399986267,162,19655.432869488,1769429844.5049744
1.5378636121749878,0.4241025149822235,1.113761067390442,163,19655.50008381,1769429844.5722237
1.6562516689300537,0.3990340530872345,1.2572176456451416,164,19655.769123585,1769429844.8412285
1.616140604019165,0.5260117053985596,1.0901288986206055,165,19656.038048743,1769429845.1102116
1.531261920928955,0.38192054629325867,1.149341344833374,166,19656.298943728,1769429845.3710837
1.4149744510650635,0.36739253997802734,1.0475819110870361,167,19656.56162829,1769429845.633731
